用户ID,房产信用评分
414993,82.97
708734,72.8
708735,75.4
494767,74.26
183082,92.11
494768,72.2
708736,83.0
252274,76.45
639915,90.42
639916,90.42
183083,89.75
160318,89.75
414995,87.89
494769,74.37
494770,74.37
333134,82.53
183039,90.24
494772,68.54
333135,78.09
414996,87.88
806378,71.68
708737,85.04
183084,93.2
494773,74.3
252275,76.44
333136,82.47
494774,73.35
333137,81.22
560310,79.41
183086,93.0
160319,93.39
183087,93.16
708739,85.06
333138,82.6
494775,74.5
414999,85.91
333139,82.2
639918,88.36
560311,58.5
560312,71.66
183088,93.28
183089,92.06
708741,84.22
560313,78.82
252276,49.94
560314,26.59
708742,84.3
333140,82.15
252277,76.75
183090,91.66
333142,72.76
560315,71.82
415000,88.04
494777,74.44
252278,76.77
415002,86.45
708743,84.94
183091,87.88
494778,70.44
494779,71.32
333143,36.61
160320,90.22
494780,71.93
415003,85.43
494781,71.93
708744,82.73
333144,79.08
639919,87.18
154092,89.34
183092,87.88
708745,79.78
333145,78.72
708746,81.42
494782,70.02
333146,81.89
560316,75.05
494783,69.65
415005,86.92
415006,72.41
160321,77.81
252280,77.15
415008,83.93
414998,86.62
813084,71.63
806379,69.6
639920,89.04
415009,86.34
494785,64.37
494786,69.95
560317,69.77
494788,69.08
183093,87.98
415010,85.12
415011,86.25
560318,76.25
494789,72.75
560319,74.68
494790,66.68
183094,88.79
415012,87.67
252281,76.7
333147,79.52
333148,82.29
708752,85.22
494791,73.05
708753,83.29
183095,91.2
494792,73.58
415013,87.77
183096,88.75
154093,93.14
415007,77.11
183097,83.5
708755,83.45
333150,82.57
708756,84.59
252282,75.96
639922,73.04
813085,49.26
183098,84.67
252283,70.64
494794,54.24
333151,82.52
806380,71.72
708757,85.0
560320,79.6
494796,71.93
183099,91.88
333152,81.87
708758,84.74
183100,93.12
333154,80.72
494797,73.74
333155,77.75
160323,85.37
415016,79.97
494798,69.65
415017,87.56
415018,82.18
415019,79.76
154094,87.58
708759,77.06
160324,89.34
183102,81.38
494799,60.33
252286,58.41
183103,74.61
494800,74.54
708760,85.11
560321,75.9
494801,71.09
154095,93.35
183105,85.5
183106,85.5
415020,75.5
252287,67.3
494802,74.38
560323,79.78
252289,77.05
708761,85.16
494803,63.42
415021,76.72
708762,74.22
494804,63.23
183107,92.36
639925,89.66
183108,92.93
708763,83.0
333156,81.36
708764,84.06
154096,92.8
813086,71.81
494807,74.51
560325,79.91
183110,93.37
494808,74.46
252291,77.16
415022,88.02
639926,90.66
252292,75.3
494809,70.85
183112,88.75
154097,92.67
708765,84.57
333157,82.06
183113,93.36
708767,85.26
494810,73.16
415023,81.14
494811,71.06
333159,78.89
160325,88.68
333160,74.74
252293,69.34
415024,87.75
252294,67.83
813087,62.43
415025,77.26
333161,55.92
415026,29.98
415027,85.97
639927,86.64
639928,88.67
639929,90.16
183114,92.67
160326,92.84
415028,83.15
333162,81.59
560327,74.58
708768,75.05
183116,92.68
708770,84.58
415029,86.9
494813,45.21
560328,50.61
415030,85.43
183117,92.81
494814,71.32
708772,55.63
333163,52.93
560329,78.43
639931,68.06
182145,93.44
793129,69.14
640551,80.97
494815,52.91
708774,84.56
640552,90.03
154098,87.98
708776,34.84
160327,84.46
415032,79.06
813088,60.01
183118,90.1
708777,78.47
640553,88.84
252295,73.41
494819,73.21
640554,85.85
415033,78.08
183120,86.4
333166,82.36
415034,84.12
183121,89.49
333167,36.61
415035,42.01
333168,82.42
415036,81.51
154099,86.91
560332,72.47
560333,72.08
252296,69.38
252297,77.17
183122,93.23
813089,71.52
160328,93.37
708778,85.27
183124,93.42
560334,77.56
415037,87.77
494821,73.35
708779,85.21
183125,70.76
415038,39.97
640557,85.18
560336,59.41
560337,74.38
333170,81.88
640558,89.94
813090,67.74
640559,84.56
494822,70.62
415039,84.12
154100,93.36
560339,78.66
560340,78.8
494823,74.28
183126,88.87
813091,67.27
415040,77.92
183127,83.32
491593,74.14
160329,77.72
708780,74.82
494825,72.01
333171,52.93
560341,78.77
640560,61.03
494826,28.51
708781,39.31
494827,21.52
183771,35.38
333173,27.25
415041,54.54
640561,89.5
708782,84.91
790198,62.54
494828,67.42
415042,70.56
640562,89.11
494829,72.91
494830,72.2
790199,48.84
252301,19.18
415043,59.93
640563,74.52
560343,72.47
183772,85.46
560344,75.3
494831,71.53
494832,73.23
252302,77.24
333174,82.57
333175,80.89
252303,73.2
252304,76.48
813092,66.61
560345,79.08
333176,80.57
415045,87.81
640566,89.95
183774,86.4
333177,81.92
560346,73.41
252305,75.42
813093,70.84
252306,73.55
708784,81.65
708785,84.01
252307,75.91
494833,70.85
560348,78.61
708786,81.65
560349,79.75
333178,82.48
333179,82.48
333180,82.45
183775,91.1
560350,78.61
252309,68.63
494834,65.93
415688,67.74
790200,67.95
494835,73.36
252310,66.16
415689,76.96
710005,85.13
403277,87.28
708787,84.03
708788,83.0
708789,84.06
640568,88.4
333181,81.36
494836,73.26
252311,25.72
252312,21.85
183776,77.38
252313,76.64
415691,87.87
333183,82.57
494837,74.31
790201,68.88
183777,85.72
494838,74.28
560351,78.82
415693,86.92
415694,72.81
640569,88.7
183778,91.67
415695,87.78
415696,82.81
415697,82.81
708791,81.3
252316,76.57
333184,82.53
708792,85.23
252317,75.63
183780,86.77
708793,54.47
183782,57.39
708794,82.96
183783,84.8
813094,54.67
640570,88.13
415699,86.22
708795,84.62
640571,89.62
708797,84.81
494841,74.55
333185,82.63
560352,78.31
183785,87.56
183786,85.97
183787,87.75
415701,82.35
790202,59.2
252318,64.7
333187,71.86
640573,87.82
640574,87.82
252319,74.71
560353,70.73
252320,66.34
333188,81.56
560354,78.86
640575,83.27
252321,73.14
333189,75.17
708801,39.31
333190,35.35
252322,71.72
494842,69.01
813095,71.55
640576,80.74
333192,79.74
252323,76.46
333193,79.58
640577,90.52
183788,93.14
252324,76.9
252325,76.4
252326,76.4
183789,85.58
333194,74.78
560355,77.6
183790,92.16
415702,86.85
708802,68.22
333195,71.14
494843,62.64
640579,89.85
790203,68.8
560356,79.64
183791,81.91
813096,71.61
708804,84.06
708805,83.0
252328,75.76
252329,76.73
494845,70.85
415703,81.49
494846,67.86
494848,72.6
560360,78.61
640580,90.5
333198,60.8
333199,60.8
708808,38.05
813097,71.17
560362,74.71
790204,68.42
183794,89.34
415705,87.08
183795,89.47
252331,73.14
560363,79.75
494849,66.91
333200,76.11
560364,79.22
708809,84.62
252332,76.83
813098,71.35
415706,87.55
708810,36.9
560365,43.89
494850,51.23
183796,72.91
640581,90.67
640582,90.13
183797,92.11
252333,77.02
560368,78.88
252334,76.98
183798,85.75
333201,57.9
708811,54.13
813099,40.63
183799,76.24
560369,74.71
415707,86.47
560370,21.88
494851,43.67
415708,48.9
708813,49.29
415709,51.99
252335,66.17
560371,71.33
252336,72.65
333202,76.67
252337,70.1
813100,64.7
494852,72.92
640584,84.66
494853,72.7
183802,91.95
415711,68.55
415712,86.56
494854,73.38
494855,72.65
560373,78.7
333203,81.4
708815,83.31
333204,81.36
790206,67.11
415713,87.91
640585,87.34
494856,70.57
252339,75.44
252340,75.44
333205,82.48
708816,85.18
640586,86.56
415714,86.85
415715,86.76
538661,74.88
415716,87.11
333207,81.71
252341,76.59
560374,78.75
333208,81.45
640587,89.08
494858,73.99
183803,92.89
708817,83.68
415717,87.49
415719,87.69
252342,70.79
790207,67.2
494859,51.23
415720,83.47
494860,57.65
640588,43.45
333209,78.84
560375,78.52
640589,88.78
183805,90.03
640590,89.65
708818,84.25
494861,55.05
333210,81.71
333211,70.78
252343,76.34
183806,93.37
494862,74.13
813101,67.73
640591,85.85
252344,73.13
252345,77.02
183807,93.22
790208,68.83
183808,92.41
640592,88.88
560376,78.08
640593,90.27
560377,79.47
333212,82.36
560378,79.69
708819,85.34
415722,88.04
415723,87.14
560379,70.9
415724,74.02
560380,65.92
333213,73.6
415725,87.29
333214,82.25
640594,90.39
183809,93.03
708820,32.32
708822,85.0
333215,82.34
180367,86.94
333216,76.11
708824,82.07
415726,86.45
560382,78.35
252346,75.3
252347,73.32
333217,55.42
494864,51.82
708825,85.29
183811,93.0
415727,87.83
183812,88.85
813103,67.25
415728,86.09
183813,89.75
560383,79.05
415730,87.15
183815,89.19
640596,90.39
183817,93.39
333218,82.32
333219,82.32
252349,76.91
560384,76.12
415731,87.14
415732,87.14
415733,86.09
494865,71.34
252350,75.3
560385,77.99
183818,91.5
415734,86.1
183819,91.49
183820,91.49
415735,87.48
813104,70.65
252351,75.99
640598,90.18
494866,73.23
494868,68.53
560387,79.85
333221,82.5
183821,93.31
183822,88.03
494869,69.13
183823,93.07
561006,73.5
640599,90.02
415736,80.55
708826,74.52
561007,77.54
252353,76.93
415737,84.14
333223,82.24
640600,90.34
640601,86.42
708827,80.27
415738,82.97
708828,83.46
333224,80.76
333225,77.95
640602,90.52
640603,89.81
252355,77.12
561008,78.94
415739,86.79
494870,73.23
708829,82.59
183825,89.75
415740,87.87
415741,86.09
708830,83.95
708831,83.95
708832,83.9
640604,89.84
333226,81.74
183826,92.88
415742,86.76
333227,80.79
640605,90.17
494871,74.06
333228,76.95
708833,79.65
708834,82.6
333229,79.9
640606,82.08
708836,80.6
415743,84.35
561009,76.25
708837,84.57
252356,64.9
494872,63.92
252357,75.81
561010,77.6
183828,91.1
561011,77.99
640607,88.51
252358,76.03
708838,84.13
415744,87.95
561012,79.85
561013,79.79
790211,68.21
183829,93.3
640609,90.65
640610,88.79
708839,84.96
708840,84.96
708841,83.39
708842,84.83
183830,92.41
183831,91.45
415745,86.1
494873,72.59
415746,86.1
415747,86.85
252359,76.4
561014,79.86
158774,93.42
494875,69.54
561015,79.15
494876,74.15
333230,82.25
183832,92.68
790212,68.38
333231,79.23
494877,71.13
333232,81.15
333233,82.58
183833,93.39
252361,77.23
561017,79.49
415748,87.26
333234,81.91
252362,77.1
494878,74.4
494879,73.57
415749,85.99
183834,46.84
640612,44.14
708844,85.34
415750,88.04
790213,64.46
708845,67.64
561019,74.87
183837,92.13
561020,70.0
252364,75.38
252365,67.3
183838,92.11
561021,73.44
333235,74.8
252366,73.09
333236,73.95
158775,84.75
333237,77.88
494881,67.07
494882,70.44
252367,69.45
183839,93.33
790214,45.83
708846,85.28
494885,74.23
708847,85.25
708848,85.25
252369,72.01
252370,72.01
415751,87.45
494886,71.39
561023,71.73
790215,68.81
494887,72.59
252372,76.91
183840,85.72
494888,70.71
494889,65.98
333238,74.92
494890,66.17
708849,77.48
183841,89.4
252373,77.1
561024,79.81
640614,90.61
333239,82.55
561025,72.08
252374,74.07
640615,85.61
415753,86.34
561026,78.96
494891,70.5
708850,81.3
494892,70.44
333240,82.39
183842,92.97
183843,92.92
415754,84.35
494893,70.85
640617,88.34
561027,79.57
790217,67.42
183845,86.2
494894,73.62
183846,78.47
252376,71.5
640621,89.04
708851,83.64
415755,78.91
333241,82.62
183847,93.41
561028,74.25
415757,82.35
183848,77.34
183849,93.37
333243,70.1
415758,78.1
561029,75.06
252377,72.36
252378,76.92
183852,93.44
494896,74.29
333244,82.13
640623,90.15
252379,62.01
415760,53.74
640624,51.35
183855,93.36
561030,78.82
561031,75.84
333245,79.6
708852,81.88
183856,85.5
561032,72.0
561033,78.9
561034,77.6
252383,76.45
640625,87.05
183857,89.75
252384,56.71
183859,85.97
494897,74.55
561035,79.91
415761,83.28
561036,71.25
333246,81.09
252385,75.3
561037,78.59
494898,73.44
183861,93.33
183862,93.24
252387,59.64
495517,56.94
183863,92.35
708853,76.5
252388,68.4
252389,76.53
561039,79.25
640626,89.93
640627,89.46
708854,84.54
561040,79.14
708855,64.81
708856,85.02
183865,89.65
333248,78.54
415763,84.25
415764,87.55
640628,90.25
252390,76.78
561041,71.38
495518,65.41
640630,70.21
640631,70.21
561042,79.02
561043,79.02
183867,92.77
333249,79.38
561044,77.12
640633,89.78
415765,87.49
415766,83.94
252391,75.43
333250,77.08
708857,80.86
183868,89.02
183869,87.28
495520,70.12
252392,72.8
252393,74.57
333251,79.97
708858,84.53
415767,79.89
252394,69.09
415768,80.73
561045,72.63
561046,73.76
415769,81.86
415770,82.93
640634,85.63
640635,85.16
640636,86.96
252395,73.46
183871,85.54
561049,79.31
252396,76.61
158779,93.28
183872,92.47
561050,78.92
561051,79.26
708860,84.41
252397,76.61
640637,90.11
495522,72.76
183873,92.16
252398,76.64
798332,70.12
495524,74.35
415771,87.78
640638,86.8
561052,77.72
183874,89.88
183875,91.68
183876,93.11
415774,87.85
252400,65.71
333253,76.08
252403,76.3
561054,75.84
333254,78.6
415775,87.74
495526,74.24
183879,85.42
333255,78.08
798333,68.39
252404,76.38
708861,85.32
708862,85.32
708863,85.07
640640,90.57
158780,93.37
183880,93.38
252405,66.78
495527,64.08
183881,93.1
561057,74.71
415778,87.5
415779,52.88
495528,70.62
708864,84.53
708865,84.53
333258,82.29
333259,81.84
561058,79.14
640641,88.87
333260,81.36
415780,86.34
708866,83.64
561059,78.0
640642,79.66
561060,78.35
333261,81.05
415782,86.45
640643,84.58
183882,93.07
561061,79.71
183883,89.8
495530,64.8
640644,88.85
561062,76.11
415783,83.15
561063,79.1
333262,77.08
640645,85.18
640646,85.85
252407,76.9
798334,71.44
640647,90.01
415786,87.31
640648,90.01
183884,93.3
252408,77.1
640649,85.8
252409,72.3
640650,88.01
333263,79.91
640651,80.15
561065,62.49
415787,70.59
561066,69.35
495532,72.91
415788,87.41
333264,80.74
333265,25.02
495533,19.15
561067,24.55
640652,33.12
183885,84.75
561068,72.15
495535,72.7
183886,87.0
183887,84.06
708868,76.48
495536,68.85
333266,80.62
495537,72.49
252410,77.21
252411,57.22
708869,81.42
495538,69.96
415789,87.11
333268,82.57
415790,87.11
640655,90.19
183888,93.3
415791,87.88
415792,87.73
415793,86.69
495540,28.69
495541,72.58
798335,70.42
415795,86.62
183889,92.74
708870,84.64
333269,82.57
159311,35.38
495542,16.48
561072,33.91
415798,84.12
252412,73.32
561073,79.3
333270,82.0
252413,66.42
495543,73.84
495544,72.4
640656,87.16
333271,80.5
708871,83.49
561074,70.01
333272,72.71
495545,69.31
561075,79.71
561076,79.71
252414,77.07
415799,87.78
495546,74.14
415800,85.5
561077,79.35
708873,85.15
183891,93.3
183892,92.39
252416,73.14
561078,79.65
561079,78.58
561080,78.58
640657,89.86
415801,87.16
495547,74.51
333273,29.62
252417,24.22
183893,87.22
252418,73.32
415803,83.46
561081,48.58
798337,68.67
415804,85.72
183894,91.72
561082,77.39
415805,86.36
640658,89.06
333274,80.09
183895,89.22
415807,85.94
495549,71.13
476089,65.83
183896,82.12
495550,74.43
718578,84.46
640659,90.5
183897,92.81
183898,93.37
495551,74.44
333275,34.79
183899,93.22
495552,67.45
640660,80.28
394644,67.95
252421,67.36
183900,86.16
415810,80.76
415811,87.83
415812,87.11
183901,93.4
333276,75.4
561083,72.08
640662,82.88
561084,78.66
415813,80.8
183902,88.22
333277,77.42
495553,50.86
495554,50.86
495555,57.09
561086,57.2
708874,85.19
561087,79.82
495556,69.83
415816,81.81
495557,72.87
415817,86.37
708875,83.0
561089,79.5
415818,73.48
333281,68.08
252422,54.5
183903,76.92
415819,83.14
183904,91.4
640664,88.7
495558,35.15
252423,37.85
183905,86.78
333282,78.0
183906,72.91
183907,92.6
708876,84.14
333284,82.06
333285,77.03
252424,73.23
495559,73.54
640665,78.2
708877,79.18
159313,83.9
495560,70.9
561090,76.3
183909,84.47
183910,89.04
708878,84.18
183911,89.8
183912,84.47
495561,72.31
640666,90.3
640667,88.79
415820,81.83
333288,79.94
640668,90.07
252425,58.45
708879,85.11
183913,92.06
333289,80.87
159314,88.03
415821,85.29
561093,76.75
415822,84.73
777517,67.61
495563,74.24
415823,85.24
640669,90.44
561095,70.61
333290,78.86
252426,77.07
561096,79.74
708882,85.1
252428,77.05
333291,82.45
798339,71.6
183915,90.03
415824,84.63
640671,52.31
640672,79.96
333292,67.67
415825,39.6
183916,45.0
415826,40.75
183917,35.82
252429,19.62
252430,29.95
415827,40.75
170027,93.37
183918,75.69
415828,87.19
708883,84.79
333293,82.09
415829,86.38
478122,72.65
716048,78.79
327309,76.76
775463,66.91
246359,68.22
634864,73.29
716049,84.31
409815,87.7
634865,90.51
165168,92.45
246363,77.08
634866,90.58
489080,65.16
327311,81.99
165169,92.79
634867,89.55
555323,78.75
489081,71.37
634868,87.57
716050,84.57
791438,60.32
634869,83.12
409817,86.16
246364,75.36
783159,62.3
555324,78.24
327312,73.43
327313,73.43
246367,76.45
716052,84.55
165170,93.25
634871,89.43
775464,62.54
409818,81.44
489082,57.09
409819,70.59
246368,75.49
634872,90.13
716053,68.12
165171,93.24
716054,83.11
409820,85.03
555326,75.25
716055,84.88
783160,68.89
165172,91.91
246370,76.97
716056,85.17
246371,77.15
489085,72.37
327314,82.39
555327,79.39
327315,80.89
791439,63.21
634874,82.21
165173,92.97
246372,75.72
246373,76.33
555328,79.75
327316,76.46
409823,83.35
555329,77.61
327317,81.89
409824,87.29
634876,78.86
775465,59.81
634877,70.72
489086,73.55
327319,82.4
634878,36.01
246374,23.93
165175,92.8
165176,92.79
555331,79.29
327320,81.91
634879,68.27
555332,68.82
246375,75.52
716060,82.52
246376,74.91
409825,85.71
489088,73.05
791440,67.65
716061,83.17
327321,80.31
716062,83.01
165177,91.85
783162,68.07
634880,89.67
555333,78.06
489089,72.84
634881,84.31
165178,87.01
246379,76.61
246380,76.1
634882,84.24
246381,71.81
246382,75.36
634883,90.5
489090,74.16
775466,68.49
716063,84.69
634884,85.63
791441,64.03
634885,88.57
716065,83.18
165181,92.22
489093,71.37
327323,82.06
489094,71.39
165182,90.29
783163,68.47
246383,66.66
327324,73.7
634886,81.41
634887,86.82
716066,83.01
634888,90.06
327325,79.17
555336,76.47
327326,82.01
409829,85.33
489095,63.76
246384,66.12
791442,58.02
555337,78.45
327327,81.15
246385,72.55
246386,72.55
246387,72.86
327328,78.25
489096,73.61
555338,78.52
165183,92.25
555339,72.92
634889,88.41
716068,83.18
409831,70.56
409832,70.59
246389,74.91
165184,91.11
783164,65.22
246390,66.34
165185,82.54
634890,87.73
246391,76.96
165186,92.46
716070,80.27
165187,88.83
716071,80.27
716072,83.46
555340,78.06
783165,67.28
489098,72.68
165188,91.58
327330,80.76
555341,77.94
246393,75.24
775468,32.58
327331,58.17
246394,77.12
165189,92.45
327333,78.32
165191,90.2
246395,76.78
327334,81.71
555342,78.68
634891,89.48
409833,86.73
555343,79.35
716074,84.75
791443,68.45
716075,83.47
165192,93.25
246397,76.33
409834,86.29
165193,90.05
165194,91.27
246399,75.37
555344,78.07
489100,67.94
716076,76.81
246400,75.9
165196,91.11
783166,66.81
775469,66.98
555345,77.78
327335,80.12
327336,82.55
489102,74.4
165197,92.79
791444,68.23
409836,77.46
165198,92.52
716077,82.33
165199,91.72
555346,78.22
327337,80.56
489103,65.21
409837,78.71
555347,76.83
409838,85.61
489104,72.84
165200,83.76
246401,70.64
327338,76.04
716079,85.02
409839,70.56
796998,54.36
489105,74.11
246403,37.01
327339,42.41
634893,89.02
409840,83.72
489106,70.22
634895,88.2
409841,87.79
791445,51.66
489107,71.62
634897,86.05
409842,87.34
246404,75.01
783167,67.44
246405,76.42
489108,73.72
796999,71.41
634899,89.04
716080,85.28
634900,88.9
555350,79.58
489109,57.48
246406,75.36
634901,88.86
246407,77.19
246408,77.19
165205,92.41
716081,84.78
409844,79.51
165206,84.91
791446,67.26
489110,73.55
716082,80.28
716083,84.96
489111,71.58
783168,67.26
489112,72.66
716084,84.93
165207,89.67
716085,68.57
409845,68.0
791447,66.06
716086,82.26
489114,73.58
489115,64.71
409846,85.81
489116,73.35
409847,86.62
165208,91.27
775470,66.97
791448,68.39
634904,88.88
165209,91.06
783169,35.64
797000,71.66
555351,31.22
555352,79.47
327341,81.45
716087,64.92
409849,67.62
489118,72.16
716088,82.96
555353,75.25
409850,84.87
489119,73.61
489120,72.7
246411,75.4
716089,84.1
791449,67.9
489121,74.0
555354,77.03
634905,85.67
246413,72.17
716090,84.41
783170,68.97
555355,77.61
409851,87.45
555356,79.68
327343,62.6
409852,68.0
797001,71.03
634906,87.73
634907,88.9
716092,81.02
775471,68.58
409853,87.58
327344,81.87
489123,73.77
327345,73.43
409854,81.61
246414,76.25
791450,68.15
409855,86.83
246415,72.17
555357,74.87
165210,89.52
716093,84.23
165211,73.95
489124,55.05
165212,92.45
246416,73.47
246417,75.36
327346,79.98
783171,68.92
327347,69.31
634908,59.19
716095,84.52
555358,76.48
409860,84.58
555359,79.28
409861,87.41
797002,71.21
489125,73.96
165214,88.45
489126,74.14
489127,74.14
246418,73.43
775472,62.68
409862,87.29
327348,80.48
165215,40.13
634909,37.43
165216,91.72
327349,76.21
165217,92.82
409863,86.46
327992,81.5
165218,92.3
791451,68.71
634911,89.85
716096,83.6
634912,89.0
555360,43.59
716097,48.99
165219,80.73
246419,64.53
246420,76.97
634913,90.48
489747,70.62
165220,89.12
165221,89.12
327993,81.75
783172,68.81
804267,69.37
716098,82.87
246421,70.61
161089,86.81
797003,61.49
327994,81.89
165222,92.69
165223,93.09
716099,82.05
409864,77.14
246423,76.83
327995,75.99
327996,75.99
555361,72.27
327997,77.27
634914,79.7
489748,66.21
555362,69.01
327998,81.92
716101,75.67
246424,77.17
489749,74.4
409865,87.83
165224,93.16
409866,85.91
783173,68.11
165225,89.98
328000,69.09
716102,82.33
489750,73.02
409867,87.39
246426,76.59
555363,57.47
797004,71.26
555364,79.36
716103,84.83
165226,91.1
634916,88.4
716104,83.18
555365,79.62
783174,68.37
489751,72.84
716105,85.02
634918,59.87
555366,40.8
165227,89.75
555367,79.83
165228,93.33
328002,81.16
716106,79.91
489753,73.5
246427,75.76
328003,82.11
489755,73.35
328004,81.45
634919,89.99
328005,81.23
328006,77.44
716107,80.14
328007,82.22
634920,90.32
165229,83.56
489757,73.26
165230,91.13
555369,78.43
161090,89.58
489758,73.49
328008,81.59
409868,86.06
810986,68.07
716108,81.57
409869,87.63
165231,91.21
783175,65.5
328010,81.51
555370,78.83
716109,84.23
634922,63.13
165232,32.17
165233,58.77
489759,74.13
246428,77.08
328011,81.57
328012,80.28
246429,49.94
555372,52.64
716111,83.3
555373,68.86
246430,15.97
797005,10.57
165234,92.92
246432,76.0
634923,90.27
328013,82.29
165235,93.09
489760,31.48
804270,71.64
489761,74.34
328014,81.0
328015,80.28
555374,77.58
634925,90.36
409870,87.66
555375,75.79
810988,68.57
246433,77.01
716112,84.6
328017,76.27
165236,87.47
165237,87.47
489762,36.57
409871,87.33
165238,93.33
165240,92.89
716113,83.74
634926,87.57
555378,78.08
489763,71.08
716114,84.02
716115,58.3
165241,90.48
328018,81.97
246434,73.32
634927,87.83
328019,80.87
489764,71.08
783177,65.68
489765,68.61
328022,74.11
555380,79.71
165242,90.75
489766,73.55
161091,92.1
716116,84.0
489767,55.73
716117,84.58
797006,71.08
716118,82.89
804271,70.51
246435,76.73
783497,68.63
634928,86.42
716119,81.02
716120,76.21
328025,82.62
634929,90.76
328026,82.35
634930,90.45
634931,84.93
328027,79.24
409872,87.2
246436,76.4
328028,82.23
804272,70.91
165244,92.9
246437,76.86
246438,76.05
409873,87.94
328030,81.65
634932,89.75
328031,82.47
489768,70.85
169057,89.87
634933,85.82
165246,90.43
555381,79.04
555382,77.49
634934,79.84
797007,60.94
804273,44.06
409874,34.73
328032,73.85
555383,71.15
716122,85.24
246439,76.61
783498,68.63
634935,90.23
165247,92.93
246440,76.73
246441,70.59
716123,76.55
810990,71.08
716744,84.58
165248,93.16
165249,93.11
634936,88.38
716745,82.98
409876,87.45
328033,82.17
555384,77.77
328034,80.47
409877,82.74
489769,69.24
165250,78.82
328035,68.02
409879,87.79
489771,74.26
328036,64.39
328037,82.17
555386,79.35
555387,79.19
409880,87.65
246443,77.09
409881,87.62
409882,80.57
634937,83.27
328038,78.26
489773,60.05
409883,86.41
555389,69.36
555388,79.41
716746,84.35
555390,79.71
489774,73.99
409884,83.09
489775,69.59
634938,90.63
716747,84.61
797008,71.08
165252,89.95
246445,74.0
804274,59.3
246446,75.26
165253,90.75
716748,73.37
716749,83.73
161094,91.83
165254,93.2
489776,74.3
716750,76.13
634940,81.53
409885,87.53
165255,92.93
246447,70.68
165256,86.88
716751,26.48
797009,70.01
716752,84.23
716753,83.4
634941,90.69
409886,87.77
716754,83.64
716755,83.76
810992,66.0
246448,75.61
489778,68.7
246450,73.47
165258,93.22
328040,82.34
165259,88.68
716756,64.92
804275,69.67
716757,70.86
555391,71.41
246451,68.71
797010,71.76
328041,82.49
634942,89.75
409887,86.2
634943,88.9
489779,73.72
555392,79.43
328042,78.87
634944,86.97
716759,84.83
165260,92.51
246452,76.31
489780,70.39
716760,81.19
328043,80.92
246453,59.76
409888,86.24
247096,75.44
634945,88.64
804276,71.42
247097,75.91
716761,84.01
328044,81.45
247098,77.14
328045,82.31
489781,74.21
489782,67.61
247099,75.68
161095,91.71
634946,89.01
409889,83.59
328046,70.4
810993,69.72
489783,74.04
409890,87.54
328047,75.9
489784,67.8
328048,74.11
634948,85.47
409891,82.77
716762,83.97
247101,75.87
555395,79.41
804277,71.31
328049,81.92
489786,74.17
555396,79.57
555397,78.68
409892,86.16
165261,91.43
247103,75.23
716764,79.5
634949,84.9
716765,79.5
247104,76.7
247105,75.82
489787,72.37
489788,72.53
161096,91.14
247106,71.31
634951,84.81
409893,86.03
247107,77.05
716766,80.27
409895,86.48
716767,83.78
247108,74.91
165262,91.11
810994,54.39
328052,79.0
165263,49.27
489789,74.03
247109,75.76
716768,81.82
165265,78.7
804278,65.93
489790,73.3
634953,74.03
328053,80.31
716770,85.02
247111,76.92
247112,75.52
489791,74.5
634955,89.33
165266,84.84
409896,84.12
804279,64.94
247113,74.39
247114,76.97
165267,93.17
247115,76.31
165268,93.25
328055,82.36
247116,74.91
328056,80.31
634956,89.48
489793,73.28
247117,76.43
165269,93.37
555400,76.97
161097,89.29
247118,74.91
165271,93.2
328057,82.4
489795,35.4
247119,46.37
555401,79.46
716772,84.94
328058,82.03
165272,92.83
328059,82.21
165273,87.53
810995,68.33
716773,84.69
165274,92.77
328060,63.95
409897,69.35
489796,48.29
328061,80.31
634959,89.75
247120,75.54
247121,75.54
716774,83.18
409898,86.31
804280,64.7
489798,70.43
165277,92.13
489799,73.76
634960,88.15
634961,90.23
489800,73.62
247122,68.03
555403,70.73
165278,91.11
247123,73.42
810996,68.15
409899,87.11
165279,89.99
716775,81.89
165280,92.45
489801,73.23
328062,82.58
716776,81.65
165282,91.5
555405,79.11
328063,82.58
328064,80.02
328065,82.08
716777,82.42
409900,85.12
634962,83.34
247125,69.84
328066,81.33
555406,76.02
555407,79.78
328067,82.48
161098,91.1
328068,80.3
634963,88.4
247126,76.66
247127,76.95
247128,72.69
165283,91.21
165284,92.13
328069,80.81
489804,73.45
247129,73.55
716779,82.59
489805,71.79
716780,84.81
634964,88.8
165285,89.99
165286,89.99
165287,91.21
409902,79.51
489806,73.02
165288,92.13
716781,85.21
634965,89.43
409903,86.73
328071,82.03
716782,85.07
489807,74.41
247131,77.11
165289,87.6
716783,83.83
328072,64.81
489809,73.35
247133,76.31
555408,79.14
247134,43.66
165290,85.91
328073,62.22
165291,73.03
328074,79.89
247135,74.62
810997,71.56
247136,76.96
804282,71.19
555409,74.33
716785,85.27
409904,87.94
165292,93.06
555410,76.46
634967,87.26
634969,90.16
328075,81.12
555411,79.02
247137,76.87
328076,82.34
716786,81.65
716787,83.94
155047,92.04
328077,81.45
161099,91.57
634970,89.75
165293,87.44
634971,84.74
716790,84.68
247139,54.77
247140,76.03
328079,78.77
716791,79.34
328080,76.64
328081,74.78
716792,83.04
247141,74.94
247142,72.69
716793,80.79
409906,87.69
328082,79.33
555412,78.89
810998,69.95
634972,90.72
247143,77.22
489097,73.82
716794,83.03
